-2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00 -2.033129119451395184e+00
-1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00 -1.979266649875959239e+00
-1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00 -1.924876575427563630e+00
-1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00 -1.870004708530492499e+00
-1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00 -1.814693335427670640e+00
-1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00 -1.758981373055460207e+00
-1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00 -1.702904552838409247e+00
-1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00 -1.646495622427192940e+00
-1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00 -1.589784558109871515e+00
-1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00 -1.532798782181618913e+00
-1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00 -1.475563380934977520e+00
-1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00 -1.418101320123992259e+00
-1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00 -1.360433655766775107e+00
-1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00 -1.302579738995900183e+00
-1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00 -1.244557414362902126e+00
-1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00 -1.186383211572532126e+00
-1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00 -1.128072531085039909e+00
-1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00 -1.069639824400498540e+00
-1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00 -1.011098770146529269e+00
-9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01 -9.524624473463429997e-01
-8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01 -8.937435074626852716e-01
-8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01 -8.349543470083112817e-01
-7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01 -7.761072826967032601e-01
-7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01 -7.172147312887813264e-01
-6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01 -6.582893964821184829e-01
-5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01 -5.993444653985797732e-01
-5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01 -5.403938174640225967e-01
-4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01 -4.814522487505091819e-01
-4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01 -4.225357151790329890e-01
-3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01 -3.636615983731551482e-01
-3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01 -3.048489984277389375e-01
-2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01 -2.461190584329111253e-01
-1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01 -1.874953262972889334e-01
-1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01 -1.290041602791052178e-01
-7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02 -7.067518570082534368e-02
-1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02 -1.254181164552310018e-02
4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02 4.535818191982882858e-02
1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01 1.029819740897668645e-01
1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01 1.602809349447652243e-01
2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01 2.171997411071044937e-01
2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01 2.736753524605984311e-01
3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01 3.296358223405724264e-01
3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01 3.849989068543974158e-01
4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01 4.396704305260790147e-01
4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01 4.935423546646509063e-01
3.006114193510675547e-01 3.010507001586441023e-01 3.024415393475442526e-01 3.068557555544909610e-01 3.209401503736757921e-01 3.657240939778064748e-01 4.865102355623272534e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01 5.464904811105526505e-01
2.399157444228436631e-01 2.399157444228436631e-01 2.399157444228436631e-01 2.399157444228436631e-01 2.399157444228436631e-01 2.399157444228436631e-01 2.417613956733012104e-01 4.224173294617291630e-01 4.431353438277545465e-01 5.030176667479403507e-01 5.983717065745295383e-01 5.983717065745295383e-01 5.983717065745295383e-01 5.983717065745295383e-01 5.983717065745295383e-01 5.983717065745295383e-01 5.983717065745295383e-01 5.983717065745295383e-01
2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 2.932368510411414442e-01 3.988217700846818370e-01 5.928644420350872579e-01 6.123871761923012080e-01 6.479031228827297761e-01 6.490207208368737879e-01 6.490207208368737879e-01 6.490207208368737879e-01 6.490207208368737879e-01
3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.458334676234758875e-01 3.752649563856645942e-01 6.898045051075293310e-01 6.982460148861154847e-01 6.982460148861154847e-01 6.982460148861154847e-01
3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 3.973065184062901101e-01 4.479484626119543123e-01 4.780370610943425191e-01 5.334119288327104913e-01 6.909893952617532920e-01
4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01 4.473315874342914666e-01
4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01 4.956483497249200010e-01
5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01 5.420521787818319837e-01
5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01 5.863886201125934061e-01
6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01 6.285510711960103913e-01
6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01 6.684817600617398714e-01
7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01 7.061758351247390264e-01
