3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02 3.192110000000000086e-02
3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02 3.238239999999999869e-02
3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02 3.285020000000000301e-02
3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02 3.332469999999999877e-02
3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02 3.380609999999999865e-02
3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02 3.429429999999999978e-02
3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02 3.478959999999999692e-02
3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02 3.529190000000000105e-02
3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02 3.580149999999999999e-02
3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02 3.631829999999999781e-02
3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02 3.684260000000000312e-02
3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02 3.737429999999999919e-02
3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02 3.791370000000000157e-02
3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02 3.846080000000000332e-02
3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02 3.901580000000000326e-02
3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02 3.957859999999999850e-02
4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02 4.014960000000000057e-02
4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02 4.072869999999999963e-02
4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02 4.131619999999999737e-02
4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02 4.191199999999999787e-02
4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02 4.251640000000000280e-02
4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02 4.312939999999999829e-02
4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02 4.375119999999999704e-02
4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02 4.438199999999999784e-02
4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02 4.502169999999999783e-02
4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02 4.567059999999999870e-02
4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02 4.632880000000000331e-02
4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02 4.699640000000000067e-02
4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02 4.767359999999999653e-02
4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02 4.836039999999999783e-02
4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02 4.905709999999999932e-02
4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02 4.976379999999999693e-02
5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02 5.048060000000000047e-02
5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02 5.120759999999999895e-02
5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02 5.194510000000000099e-02
5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02 5.269299999999999679e-02
5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02 5.345169999999999783e-02
5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02 5.422130000000000005e-02
5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02 5.500180000000000347e-02
5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02 5.579359999999999875e-02
5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02 5.659659999999999691e-02
5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02 5.741120000000000251e-02
5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02 5.823729999999999879e-02
5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02 5.907529999999999726e-02
5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02 5.992530000000000079e-02
6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02 6.078750000000000125e-02
6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02 6.166200000000000153e-02
6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02 6.254890000000000450e-02
6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02 6.344859999999999389e-02
6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02 6.436110000000000442e-02
6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02 6.528670000000000306e-02
6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02 6.622550000000000658e-02
6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02 6.717770000000000685e-02
6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02 6.814359999999999862e-02
6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02 6.912319999999999576e-02
7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02 7.011689999999999590e-02
7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02 7.112469999999999903e-02
7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02 7.214700000000000280e-02
7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02 7.318379999999999330e-02
7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02 7.423549999999999593e-02
7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02 7.530230000000000257e-02
7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02 7.638419999999999932e-02
7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02 7.748159999999999770e-02
7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02 7.859470000000000345e-02
7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02 7.972369999999999457e-02
8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02 8.086889999999999357e-02
8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02 8.203040000000000331e-02
8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02 8.320840000000000181e-02
8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02 8.440340000000000342e-02
8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02 8.561530000000000529e-02
